id,is_iceberg
5941774d,0.023473039269447327
4023181e,0.375684916973114
b20200e4,0.006848715245723724
e7f018bb,0.9986559748649597
4371c8c3,0.03550633043050766
a8d9b1fd,0.5532938838005066
29e7727e,0.03812960535287857
92a51ffb,0.9985010027885437
c769ac97,0.00040760761476121843
aee0547d,0.00027137776487506926
565b28ac,6.782144737371709e-06
e04e9775,0.059938251972198486
8e8161d1,0.0025221731048077345
4cf4d256,0.5161077976226807
139e5324,0.08738334476947784
f156976f,0.015157235786318779
68a117cc,0.07945676147937775
d9aa7a56,0.2509452700614929
9005b143,0.24412930011749268
5f6d3988,0.9203119277954102
9ad70954,0.04808378964662552
b9087b9e,0.5112777948379517
a39a1427,0.48151499032974243
82fbe8ed,0.027595017105340958
1fae4879,6.130748175792178e-08
6dd8f13d,0.016103481873869896
bbad5958,0.041525281965732574
54527583,0.14936260879039764
be8fa29c,0.0793934017419815
81a3328f,0.9992100596427917
1a3c0ab3,0.0014164731837809086
4deeeb8b,0.6442514657974243
ac6d5632,0.21006205677986145
472dadb5,0.10551786422729492
96093f95,0.9225364923477173
f5b4e3df,0.944507896900177
e01a3c92,0.018157174810767174
001680af,0.25625869631767273
8e639f33,0.3375622034072876
a2c16612,0.885978102684021
a6d76474,0.0006227484554983675
19c47684,0.2598539888858795
015827b6,0.12012602388858795
7df7f7ce,0.2271522581577301
0bbf1a3f,0.8957428932189941
636cfbb7,0.8056772947311401
7370030a,0.999747097492218
43aa97ad,0.001971999416127801
ba2b5e63,0.9993518590927124
dfdd335b,0.4116480350494385
e79b13dc,0.028405729681253433
dc32b195,0.36338114738464355
6d868590,0.9973922967910767
75fa59aa,0.25087594985961914
ffe50836,0.1151510700583458
a7bfd784,0.9894649386405945
b3d569e3,0.015037904493510723
6c538c5b,0.053963638842105865
5c7c15f4,0.0011643164325505495
0b745139,0.03280889242887497
fd14608e,0.8006965517997742
f0bc8305,0.09442674368619919
a10ccb28,0.9996515512466431
543304c7,0.48150157928466797
6c3a4078,1.9320034994052548e-07
9b73cc75,0.8064713478088379
5c6c71b1,0.09865230321884155
09ee9186,0.25163939595222473
207c35cf,0.31648415327072144
153c813e,0.002396224532276392
5605d58b,0.9055578112602234
642ca396,0.009866282343864441
d32d72c0,0.15112712979316711
16646a17,0.9505955576896667
384074af,0.29524368047714233
69bf1e8c,0.6649709939956665
9e90a054,0.8166722059249878
89dbe7f7,0.9990193247795105
dbd27d22,0.6244605779647827
a2ea1561,0.2430589199066162
d63402af,0.21617381274700165
1ac8bb92,0.8089115023612976
8beffca5,0.0446457639336586
46741f3e,0.02885848842561245
e5ee6aa7,0.037195537239313126
5ecd892b,0.7973014116287231
69892166,0.008250750601291656
2f725a81,0.17950282990932465
810abfe4,0.00961141474545002
e6f973e6,0.17577581107616425
c60a5c46,0.1905464231967926
c42b9e08,0.409829705953598
c3f00c23,0.009056846611201763
5307fdb8,0.946822464466095
3e4f005e,0.006547314114868641
4a4cc2e0,0.881180465221405
9bdd88d1,4.494657332543284e-06
0d832bed,0.026421934366226196
14a134fa,0.1053975448012352
78a41676,0.020803211256861687
0bd4658e,0.16238877177238464
4a311bb0,0.8421786427497864
f939c817,0.47788205742836
956adc4d,0.9968385696411133
f8a119f5,0.7574536800384521
61faa1ad,0.20395222306251526
6725eb3e,0.09906332194805145
17b3a8fd,0.14432263374328613
49a88dfc,0.01222942490130663
2d6ec645,0.26684966683387756
0d4d77ba,0.648679256439209
3ee672a2,0.9999314546585083
738b41fd,0.25993478298187256
f7fb320d,0.6760682463645935
b42fad18,2.4385173674090765e-05
4ab8b00a,0.5215216875076294
f7870f2b,0.17038771510124207
4978666a,0.7454191446304321
f1b0d6c7,0.004742358345538378
5642407f,0.012441137805581093
36d4ff92,0.985093891620636
4139aba2,0.34862539172172546
7585ce58,0.4337491989135742
33e25984,0.9969922304153442
ac46f3c9,0.13143202662467957
fc34a5b8,0.735603392124176
85c36a8f,0.5512019395828247
b2d8a426,0.3337412178516388
13ec60d1,0.6182419061660767
9d440f42,0.046673793345689774
1c0a891e,0.6879088878631592
981c3bc3,0.9995235204696655
295604f4,0.2922010123729706
16ca16c3,0.12330827862024307
b4dda837,0.21230249106884003
88d088ef,0.02391839399933815
1b4fa160,0.15225161612033844
f371bd82,0.012856841087341309
b130a0b7,0.9989744424819946
ebf1de82,0.2954605519771576
01e651c3,0.007341079413890839
51b1fecc,0.19922389090061188
fa635a31,0.0467909500002861
97b7d789,0.1375882923603058
2f598053,0.07946997880935669
c0e3e148,0.4099029004573822
cfa175a8,0.05603688955307007
3d7e09d8,0.9709218144416809
44a13d1b,0.7754594087600708
c66b0948,0.37146884202957153
976a6d64,0.057661235332489014
8bbd8909,0.9168422818183899
522890fd,0.07300673425197601
f23a3b95,0.4162755012512207
680039dc,0.15652155876159668
93028e53,0.13619855046272278
22a16932,0.1344396471977234
7d8126d2,0.05826056748628616
ba2ecd75,1.6414696801803075e-05
8071bdd7,0.2551272511482239
96d5aeee,0.0006712941685691476
154be68f,0.909310519695282
d8c2bfe2,0.9826234579086304
f76d47b0,0.5001711249351501
0e781ade,0.000685970182530582
13cf6060,2.8223386834724806e-05
cd99f710,0.11616219580173492
d10005bb,0.01137065701186657
3a31445f,0.9993646740913391
3157202d,0.08244706690311432
6ee64703,0.7435637712478638
e5de8685,0.11253446340560913
02cc70ba,0.056277960538864136
50984a87,0.8057419061660767
fa94957a,0.9563204050064087
eab406b4,0.3042066693305969
3ad39398,0.41954460740089417
9ecf3802,0.16233688592910767
6048ae7b,0.007566301617771387
9dc68871,0.003562596160918474
13701465,0.39695486426353455
8d8779f3,0.002563722664490342
0712f269,0.1404440850019455
722c2597,0.003484445158392191
478a2b08,0.6374076008796692
38f5fb41,0.3136940598487854
c52ad74d,0.9981077909469604
0c85fd09,5.213180884311441e-06
f1582cba,0.8857120275497437
ff836697,0.9202912449836731
ddfe4802,0.04853289574384689
3cef3bc7,0.9836055040359497
6a21542b,0.20402660965919495
150e23c4,0.9995046854019165
078c6d99,0.8902174830436707
1dcd1dc3,0.01083396002650261
39967e45,0.7011891603469849
6b6333aa,9.764963806446758e-07
4ae61433,0.09583048522472382
f96362e0,0.03403523191809654
97a88aac,0.04998894780874252
427ae8ce,0.03980403393507004
209d4b15,0.05318795517086983
64b453bd,0.00013894314179196954
0f5a484e,0.7591277360916138
5ac74969,0.504628598690033
736ed43e,0.28848809003829956
8533795f,0.2999448776245117
f5b54fb6,0.6117581725120544
6eb4c041,0.35380682349205017
97afdf42,0.7017869353294373
1bb488db,0.10954229533672333
f132e44d,0.029239114373922348
d3c2f140,0.1651219129562378
1756794d,0.6390653848648071
9efcc11f,0.00902553554624319
14c966cf,0.5212026834487915
59cfe4d1,0.38249126076698303
883151f4,0.025107398629188538
34c4c9ff,0.3326842188835144
70b4c2eb,0.6102795600891113
96a337d9,0.5422934889793396
7fe89ffa,0.5319361686706543
057c7a22,6.0914877394679934e-05
451cc057,0.21704432368278503
05076700,0.0022807829082012177
dc52f6c1,0.06831817328929901
b03a59f9,0.11241741478443146
129ed4b0,0.7221013307571411
fb611563,0.999489426612854
ac32e6f1,0.4944748282432556
c05c5ab0,0.5018823742866516
3163d5ed,0.010626742616295815
02096ca4,0.47873854637145996
e92496c0,0.0045960950665175915
1a9e2c50,0.9726347923278809
0864e334,0.8294113278388977
d976faeb,0.5106767416000366
1d7b342f,0.048784028738737106
281bc1ea,0.00011402375821489841
bea9f0cf,0.6293525695800781
f4afa0e6,1.0166834726987872e-05
e1b5ef69,0.15339794754981995
b50539fd,0.05262847989797592
2a8c9c15,0.7871624827384949
157ebb0c,0.9864150285720825
247d3614,0.060333020985126495
0c6cc0cb,0.054481327533721924
aae88d39,0.013191929087042809
0c77b464,0.03691938519477844
963cf5ea,0.2209843397140503
1b371d8b,0.8674216270446777
225bc00f,8.948492904892191e-05
bc0a4eec,0.012020492926239967
1099782e,0.5782135725021362
a18feadd,0.974742591381073
ad7f4932,0.3261604905128479
5f8f831e,0.5975171327590942
b5167c35,0.08158626407384872
0230b06d,0.24336886405944824
f8d7f7ba,0.025245804339647293
08bd1053,0.05406532436609268
58e4dc8c,0.011756431311368942
4793ce8e,0.8363972902297974
304caab4,4.416427145770285e-06
f2ee6d7f,0.5473049879074097
e1f9c0e4,0.714512050151825
8e40401c,0.4014236330986023
5d9eaba2,0.3568273186683655
55e7562c,0.13388897478580475
9da6cb4b,2.2194029952515848e-05
c3c1c8ec,0.00103752629365772
3b38698e,0.22868362069129944
6c9eb909,0.17772772908210754
482a3d1d,0.1521521955728531
0e9918f0,0.47444504499435425
ef894fd2,0.0027232777792960405
4b82e7f7,0.9988878965377808
b9cdd7fb,0.0007515983888879418
94a496f4,0.03902091458439827
995eacae,0.6522967219352722
41b02e58,0.9507260322570801
69f04617,0.12209117412567139
c889a03c,0.9939630627632141
91f98acf,0.9998247027397156
9135c19f,0.9609492421150208
1f0e9c09,9.399649570696056e-05
260d6e8e,0.09549150615930557
46334397,0.03007013164460659
f34ddf31,0.12252569198608398
4d6177d7,0.5823432207107544
76a57270,0.33057478070259094
217b8cea,0.07875238358974457
9a45a566,0.014244228601455688
1b55c75e,5.0772478061844595e-06
7bd92ec6,0.9909342527389526
6c409f41,0.4973525106906891
df3e48eb,0.22118456661701202
62723e57,0.021094417199492455
b8e627bf,0.07821603119373322
86bb5d85,0.26597076654434204
77e5034c,0.06021217629313469
607079e5,0.5699299573898315
96879fb4,0.00963685568422079
6afe606d,0.6530627012252808
4129802f,0.8559395670890808
a42300ef,0.699316143989563
1af842f5,0.9873255491256714
3fe57d78,0.9869310259819031
f4e60ed5,0.9908258318901062
68c8337b,0.4833650588989258
914ed5b5,0.4536258280277252
a6bb5987,0.9135289192199707
c781c439,0.1320190727710724
47a1a25e,0.13483455777168274
80ea0713,0.8332737684249878
a9d001bc,0.0439331978559494
f94d098a,0.2406175434589386
3e230e0e,0.03148011118173599
24afa485,0.000817036721855402
bc37db7f,0.0891844779253006
83f99e4d,0.0017241435125470161
1a8d86f7,0.0347595140337944
38136419,0.557141900062561
